Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2002-07-10,321.75,321.75,313.9,314.8
2002-07-11,315.1,315.1,310.3,314.15
2002-07-12,315.05,318.1,315.05,316.7
2002-07-15,316.9,319.4,316.3,319
2002-07-16,319.9,320.65,317.55,318.25
2002-07-17,319.15,319.15,314.15,316.15
2002-07-18,316.65,318.65,316.65,317.65
2002-07-19,317.75,325,317.75,322.9
2002-07-22,323.3,324.9,322.7,324
2002-07-23,324.6,328,318.6,319.7
2002-07-24,320.2,320.2,306.55,311.25
2002-07-25,312.05,312.05,308.65,309.45
2002-07-26,310.25,310.25,301.75,304.95
2002-07-29,305.75,305.75,302.2,303
2002-07-30,304,306.9,304,305.4
2002-07-31,306,306.95,303.25,304.65
2002-08-01,305.65,305.65,296.6,302.25
2002-08-02,302.55,306.35,302.55,305.55
2002-08-05,305.85,311.4,305.85,309.5
2002-08-06,310.2,310.2,305.95,306.75
2002-08-07,307.75,313.3,306.4,312.2
2002-08-08,312.3,315.05,311.85,312.15
2002-08-09,312.25,313.65,309.2,312.95
2002-08-12,312.95,320.6,312.95,316.7
2002-08-13,317.3,317.3,313,313.8
2002-08-14,314.7,320.7,314.65,315.65
2002-08-15,315.75,315.75,309.6,312.65
2002-08-16,312.75,315.7,312.6,314.2
2002-08-19,314.5,316.55,308.4,310.1
2002-08-20,310.5,310.5,305.3,308
2002-08-21,308.6,308.6,304.8,306.55
2002-08-22,307.45,307.45,303.2,305.4
2002-08-23,305.8,306.35,303.3,305.95
2002-08-27,306.85,311.1,306.25,310.5
2002-08-28,311.5,314.4,311.1,311.1
2002-08-29,311.2,312.5,309.7,312.1
2002-08-30,312.1,314.5,312.1,312.8
2002-09-02,313.2,313.7,311.4,312
2002-09-03,312.9,314.4,312.6,313.5
2002-09-04,313.5,313.6,310.35,313
2002-09-05,313.6,318.75,313.6,317.55
2002-09-06,318.05,320.65,317.55,319.25
2002-09-09,319.65,325.2,319.65,322.5
2002-09-10,322.9,322.9,318.4,319.1
2002-09-11,319.2,319.2,313.4,315.5
2002-09-12,315.8,319.75,315.8,318.85
2002-09-16,319.05,319.7,316.7,318.8
2002-09-17,319.5,319.5,312.9,315.9
2002-09-18,316.7,319.4,316.05,318.7
2002-09-19,318.7,323.05,318.7,322.25
2002-09-20,323.05,324.4,320.7,322.3
2002-09-23,322.6,324.4,321,322.5
2002-09-24,323.2,328.4,323.2,326.3
2002-09-25,327,328.5,324.95,325.15
2002-09-26,325.65,325.65,317.7,319.6
2002-09-27,319.7,322.05,319.05,320.05
2002-09-30,320.35,324.7,320.35,323.7
2002-10-01,324,324,321.15,321.75
2002-10-02,322.45,323,320.9,322.2
2002-10-03,322.6,324.3,321.7,322.1
2002-10-04,322.4,322.4,317.05,320.3
2002-10-07,321,322.25,320.85,321.75
2002-10-08,321.85,321.85,318.4,319
2002-10-09,319.2,319.85,317.85,319.35
2002-10-10,319.45,321.85,318.35,318.95
2002-10-11,319.25,319.25,316.25,316.85
2002-10-14,317.75,318.35,317.15,317.75
2002-10-15,318.25,320.05,315.8,316.2
2002-10-16,316.9,316.9,313.35,314.05
2002-10-17,314.95,314.95,308.65,310.75
2002-10-18,311.25,313.25,311.25,312.75
2002-10-21,313.65,315.2,312,312.6
2002-10-22,313.5,313.5,309.95,311.65
2002-10-23,311.95,313.4,311.7,312.1
2002-10-24,312.7,312.9,309,311.1
2002-10-25,312,312.65,310.65,311.75
2002-10-28,312.45,314.75,312.45,314.45
2002-10-29,315.35,317.85,315.35,317.15
2002-10-30,318.15,318.15,316.05,316.55
2002-10-31,317.15,317.15,314.45,316.35
2002-11-01,317.35,322.65,317.35,319.85
2002-11-04,320.75,320.75,316.35,317.55
2002-11-05,318.35,320.1,318.2,318.5
2002-11-06,319.2,319.2,316.6,317.3
2002-11-07,318.2,319.85,317.65,319.25
2002-11-08,319.55,323.3,319.55,321.7
2002-11-11,321.8,321.8,319.4,320.7
2002-11-12,321.1,322.05,318.6,321.75
2002-11-13,322.25,330.6,322.1,324
2002-11-14,324.9,324.9,317.7,318.6
2002-11-15,319.3,319.3,316.1,318.5
2002-11-18,319.4,319.45,317.45,318.75
2002-11-19,319.55,321.3,319.5,319.7
2002-11-20,320.1,320.95,318.75,318.85
2002-11-21,319.45,319.45,318,318.4
2002-11-22,319.3,319.3,313.35,317.7
2002-11-25,318.4,318.85,316.45,317.45
2002-11-26,318.25,318.6,316.9,317.5
2002-11-27,318.5,319.55,317.75,317.85
2002-11-28,318.45,319.3,317.5,317.6
2002-11-29,318.4,320.75,318.4,319.05
2002-12-02,319.45,319.45,314.55,316.45
2002-12-03,316.75,320.2,316.75,319.7
2002-12-04,320.6,323.5,320.6,322.1
2002-12-05,322.4,322.65,318.9,322.45
2002-12-06,322.65,328.65,322.65,325.75
2002-12-09,326.45,326.45,324.3,325.1
2002-12-10,325.6,325.9,322,323.1
2002-12-11,323.9,324.75,323.05,324.25
2002-12-12,324.85,327.8,321,326.4
2002-12-13,326.7,334.7,326.7,332.2
2002-12-16,332.7,333.3,328.45,332.9
2002-12-17,333.2,344,333.2,339
2002-12-18,339.5,339.5,331.9,338
2002-12-19,338.2,347.5,338.2,345
2002-12-20,345.8,345.8,339.6,341.6
2002-12-23,341.8,344.15,340.6,343.95
2002-12-27,344.95,351.1,344.95,349.3
2002-12-30,349.5,352.25,345.6,347.2
2002-12-31,347.4,347.4,336.35,342.75
2003-01-02,343.45,343.9,338.95,342.2
2003-01-03,342.4,346.35,337.45,344.5
2003-01-06,344.7,354.95,344.7,351.75
2003-01-07,352.55,352.9,346.3,349
2003-01-08,349.3,351.45,340.9,349.75
2003-01-09,350.45,353.7,350.2,352.4
2003-01-10,352.5,354.6,348.6,353
2003-01-13,353.3,353.3,349.1,352.55
2003-01-14,352.95,355.7,352.2,353.1
2003-01-15,353.3,353.3,348.6,351
2003-01-16,351.2,353.2,344.9,352.3
2003-01-17,352.7,358.9,352.7,357
2003-01-20,357.3,357.75,354.35,355.85
2003-01-21,356.25,356.25,349.75,353.8
2003-01-22,354.5,358.7,354.5,358.5
2003-01-23,358.5,367.7,358.5,364.7
2003-01-24,364.8,367.8,361.65,366
2003-01-27,367,372,366.9,368.5
2003-01-28,368.7,368.7,365.8,368.4
2003-01-29,368.5,375.75,368.5,370.6
2003-01-30,371.5,371.5,361.95,367.6
2003-01-31,368.4,368.9,366.4,367.5
2003-02-03,367.5,370.5,367.5,369.5
2003-02-04,369.7,376.65,369.7,376.55
2003-02-05,376.85,389.5,376.85,382.1
2003-02-06,382.7,382.7,375.6,375.8
2003-02-07,376.1,378.4,370.75,373.25
2003-02-10,373.25,379.45,369.8,370.5
2003-02-11,370.9,370.9,362,364
2003-02-12,364.9,366.5,355.8,356.3
2003-02-13,356.6,356.6,347.4,352.8
2003-02-14,353.1,359.8,351.05,354.25
2003-02-17,354.85,354.85,343.85,347
2003-02-18,347.9,348.7,342.7,344
2003-02-19,344.8,346.3,340.75,346
2003-02-20,346.1,353.45,346.1,351.55
2003-02-21,352.25,355.5,351.5,352.3
2003-02-24,352.5,356.9,351,355.2
2003-02-25,356.2,364.7,356.2,357.6
2003-02-26,358.3,358.3,349.5,351.9
2003-02-27,352.7,360.6,350.75,351.25
2003-02-28,351.95,351.95,342.7,347.65
2003-03-03,348.35,348.35,341.45,345.5
2003-03-04,345.8,355.1,345.8,353.4
2003-03-05,353.6,357.45,353.05,353.95
2003-03-06,354.65,355.2,351,354.7
2003-03-07,355.5,358.55,346.85,350.75
2003-03-10,351.35,355.15,351.35,354.45
2003-03-11,354.95,355.9,351.25,353.15
2003-03-12,354.15,354.15,345.4,346.1
2003-03-13,346.4,346.4,330.5,334.5
2003-03-14,335.1,338.4,332.9,335.5
2003-03-17,335.8,347.1,335.8,340.75
2003-03-18,341.25,341.5,336.8,338.8
2003-03-19,339.1,339.1,333.9,335.8
2003-03-20,336.6,340.55,335.1,335.5
2003-03-21,335.7,341.6,333.2,333.5
2003-03-24,333.6,333.6,328.95,329.45
2003-03-25,329.55,336.95,329.55,331.9
2003-03-26,332.8,332.8,328.95,329.95
2003-03-27,330.25,337.5,330.25,332.75
2003-03-28,333.45,333.45,328.75,330.75
2003-03-31,330.85,335.35,330.55,334.85
2003-04-01,335.45,336.05,333.75,334.35
2003-04-02,334.75,334.75,326.9,329.3
2003-04-03,329.3,329.3,322,323.7
2003-04-04,324,324.2,321.4,323.8
2003-04-07,324,324,317.8,319.9
2003-04-08,320,325.4,320,323.4
2003-04-09,324.1,324.1,316.9,321.35
2003-04-10,321.45,324.9,321.45,324.6
2003-04-11,325,325.3,319.85,324.8
2003-04-14,324.9,328.05,324.9,325.95
2003-04-15,326.55,326.75,322.55,325.45
2003-04-16,325.95,325.95,321,324.1
2003-04-17,324.4,328.1,324.4,327
2003-04-22,327.3,336.9,327.3,334.9
2003-04-23,335.3,337,332.9,333.3
2003-04-24,334,334.1,330.4,333.7
2003-04-25,334.3,334.3,332.45,333.25
2003-04-28,333.55,333.55,327.35,332.6
2003-04-29,333.4,333.4,328.7,331.4
2003-04-30,332.3,337.75,332.3,336.75
2003-05-01,337.15,342.6,337.15,341.2
2003-05-02,341.2,343.2,338.4,340.5
2003-05-06,341.4,345.45,341.4,342.85
2003-05-07,342.85,344.55,339.25,341.85
2003-05-08,342.15,347.75,341.5,346.45
2003-05-09,346.85,348.5,346.2,347.9
2003-05-12,348.5,352,348.5,351.1
2003-05-13,351.5,352.3,349.3,350.4
2003-05-14,351.1,356.15,350.75,353.55
2003-05-15,354.35,357.05,353.25,354.25
2003-05-16,354.85,355,354.2,355
2003-05-19,355.3,359.6,352,359
2003-05-20,359,370.3,359,366.3
2003-05-21,366.6,369.1,360.2,367.8
2003-05-22,368.1,374,368.1,369.6
2003-05-23,370,372.9,368.5,370.5
2003-05-27,370.6,377.15,369.2,371.4
2003-05-29,371.5,371.5,354.6,363.1
2003-05-30,363.5,363.5,357.35,361.4
2003-06-02,361.5,362.5,355.6,361.3
2003-06-03,361.9,366.3,361.9,365
2003-06-04,365.1,367.3,363.3,364.2
2003-06-05,364.6,367.75,362,366.75
2003-06-06,367.35,367.35,360.7,363
2003-06-09,363.9,366.95,361.95,362.75
2003-06-10,363.45,363.45,353.45,354.25
2003-06-11,354.55,355.95,352.25,354.15
2003-06-12,354.15,354.15,349.85,352.25
2003-06-13,353.05,353.55,347.8,353.05
2003-06-16,353.35,359.6,353.35,359
2003-06-17,359.6,364.65,358.75,362.75
2003-06-18,363.15,363.5,358.95,359.75
2003-06-19,360.35,360.35,353,357.65
2003-06-20,357.95,361.1,357.1,358
2003-06-23,358,360.2,353.65,356.05
2003-06-24,356.55,356.55,347.85,348.25
2003-06-25,348.45,348.8,346.1,348.1
2003-06-26,348.2,348.2,343.15,343.85
2003-06-27,344.55,347.3,343.3,345.5
2003-06-30,345.5,347.8,344.2,346
2003-07-01,346,352.3,346,350.2
2003-07-02,351.1,352.9,350.2,351.2
2003-07-03,351.7,351.7,347.4,349.4
2003-07-04,350.3,352.4,349.3,351.3
2003-07-07,351.6,351.6,349.55,350.15
2003-07-08,350.75,351.05,345.4,347.2
2003-07-09,348,348,345.05,345.45
2003-07-10,345.95,345.95,341.2,343.4
2003-07-11,344.3,344.3,340.9,343.7
2003-07-14,344,344.9,342.7,344.5
2003-07-15,344.8,355.45,344.8,348.5
2003-07-16,348.7,348.7,341.9,343.2
2003-07-17,343.7,343.7,339,342.5
2003-07-18,342.9,344.85,340.1,344.35
2003-07-21,344.55,351.3,344.55,350
2003-07-22,350.5,354.45,350.5,352.25
2003-07-23,352.95,355.15,350.3,354.75
2003-07-24,355.55,358.9,351.1,357.3
2003-07-25,357.3,364.7,357.3,363
2003-07-28,363.9,364.75,359.4,361.95
2003-07-29,362.45,366,362.45,363.5
2003-07-30,363.9,363.9,356.05,357.75
2003-07-31,358.55,358.55,353.75,354.75
2003-08-01,355.15,360.5,351.35,352.35
2003-08-04,353.15,353.15,344.7,347.5
2003-08-05,347.7,348.8,346.9,348.4
2003-08-06,349.2,353.4,349.2,352
2003-08-07,352.2,352.7,348.3,351.6
2003-08-08,351.7,354.85,349.9,353.95
2003-08-11,354.25,359.15,354.25,359.15
2003-08-12,360.05,362.6,359.9,360.1
2003-08-13,360.4,360.65,352.15,358.65
2003-08-14,358.95,364.7,358.95,363.6
2003-08-15,364.1,369,363.9,364.5
2003-08-18,364.7,364.7,359.75,360.25
2003-08-19,360.75,361.1,354.35,360.4
2003-08-20,361.2,363.1,357.95,362.2
2003-08-21,363,367.35,360.9,363.3
2003-08-22,363.6,363.6,354,358.75
2003-08-26,359.45,360.9,354.5,360.5
2003-08-27,361.3,372.45,361.3,371.25
2003-08-28,371.35,373.3,369.3,370.9
2003-08-29,371.6,377.8,371.6,375.6
2003-09-01,376.1,378.45,373.45,376.25
2003-09-03,376.35,376.35,368.15,372.2
2003-09-04,373.2,373.2,367.5,370.75
2003-09-05,371.35,378.55,370.3,376.35
2003-09-08,377.25,377.25,373.15,374.65
2003-09-09,375.25,384.25,375.25,382.25
2003-09-11,383.05,383.05,371.25,376.3
2003-09-12,376.4,384.4,376.4,378.25
2003-09-15,378.75,379.3,375.4,377.5
2003-09-16,378.5,378.5,372.5,374.6
2003-09-17,375.3,378.9,375.3,378.2
2003-09-18,379,381.6,376.8,378.3
2003-09-19,378.7,381.35,375.7,379.75
2003-09-22,380.25,386.2,380.25,385.5
2003-09-23,386.1,386.1,381.9,384.6
2003-09-24,385.2,385.2,382.3,385
2003-09-25,385.7,400.9,385.7,391.85
2003-09-29,392.75,392.75,379.95,381.95
2003-09-30,382.25,391.3,382.25,388
2003-10-01,388.7,388.7,382.1,383.5
2003-10-02,384.1,384.1,380.5,382.2
2003-10-03,382.8,401.6,380.85,383.95
2003-10-06,384.55,384.55,369.95,372.75
2003-10-07,373.25,376.4,373.25,376.2
2003-10-08,376.5,376.5,374.55,375.25
2003-10-09,376.05,382.25,375.25,376.45
2003-10-10,376.65,376.65,368.3,370.35
2003-10-13,371.15,371.15,364.75,370.25
2003-10-14,370.45,375.15,370.45,373.95
2003-10-15,374.45,375.7,372.4,373.5
2003-10-16,374.1,375.9,371.4,373.4
2003-10-17,374.2,374.2,364.85,370.5
2003-10-20,371.4,374.5,370.9,373.8
2003-10-21,374.1,375.3,369.7,374.8
2003-10-22,375.6,382.75,375.6,381.55
2003-10-23,381.85,386.1,381.85,384.5
2003-10-24,385.4,388.35,380.95,384.6
2003-10-27,385.4,387.55,384.85,386.75
2003-10-28,386.85,389.4,386.15,386.55
2003-10-29,386.75,386.75,376.1,382.7
2003-10-30,383.2,397.8,383.2,391
2003-10-31,391.4,391.4,382.2,384.6
2003-11-03,385.2,391.8,382.65,383.25
2003-11-04,383.85,383.85,375.6,378.3
2003-11-05,378.6,384.35,378.55,382.15
2003-11-06,382.95,382.95,379.25,380.25
2003-11-07,381.05,381.6,374.15,381
2003-11-10,381.4,383.95,379.4,382.85
2003-11-11,382.85,387.5,382.85,386.4
2003-11-12,387,390,381.95,388.05
2003-11-13,388.85,399.6,388.85,395.5
2003-11-14,396.2,396.75,391.8,395.35
2003-11-17,395.45,404.5,392.4,398
2003-11-18,398.2,398.2,387.4,392.4
2003-11-19,392.9,400.5,392.9,397.15
2003-11-20,397.25,399.6,394.05,395.75
2003-11-21,396.65,396.65,390.6,393.85
2003-11-24,394.35,397.15,393.15,394.25
2003-11-25,394.55,394.55,389.6,391.5
2003-11-26,391.9,395.95,386.9,392
2003-11-27,392.5,400.25,391.1,396.25
2003-11-28,396.35,402.1,392.9,398.1
2003-12-01,398.7,398.95,392.85,398.75
2003-12-02,399.25,403.45,396.8,401.05
2003-12-03,401.25,403.5,400.7,403.3
2003-12-05,404,404,395.3,402
2003-12-08,402.8,411.05,402.8,408.75
2003-12-09,408.85,409.85,405.75,408.25
2003-12-10,408.55,413.6,406.8,407.3
2003-12-11,408.1,408.1,401.9,404
2003-12-12,404.9,406.9,403.05,406.6
2003-12-15,407.4,407.4,399.95,404.5
2003-12-16,404.5,412.5,404.5,409.7
2003-12-17,410.6,410.6,403.15,407.5
2003-12-18,408.1,412.35,408.1,410.75
2003-12-19,411.15,411.15,407.15,408.75
2003-12-22,409.55,411.8,409.55,410.8
2003-12-23,410.8,410.8,407.6,409.6
2003-12-29,410.5,414.7,410.5,413.5
2003-12-30,414.4,416.3,414.4,415.6
2003-12-31,416.5,419.55,416.05,417.25
2004-01-02,418.05,418.05,414,415.2
2004-01-05,416.1,418.65,411.05,417.75
2004-01-06,418.05,433.15,418.05,428
2004-01-07,428.9,428.9,418.85,420.65
2004-01-08,421.05,421.05,414.25,418.1
2004-01-09,419,424,417.35,422.8
2004-01-12,422.8,429.3,422.8,428.2
2004-01-13,428.5,428.5,423.5,424.5
2004-01-14,424.7,424.7,417,421
2004-01-15,421.6,423.75,414.8,415.5
2004-01-16,416.1,416.1,409,410.3
2004-01-19,411.1,411.3,405.8,407.1
2004-01-20,407.3,408.8,403.85,408.3
2004-01-21,408.7,411.55,407.55,411.25
2004-01-22,411.85,415.2,410.2,412
2004-01-23,412.2,415.25,409.9,411.4
2004-01-26,411.4,411.4,405.8,406.2
2004-01-27,407.1,407.1,398.1,404
2004-01-28,404.5,410.9,404.5,410.7
2004-01-29,410.8,421.15,408.2,410.15
2004-01-30,410.85,410.85,397.8,401.3
2004-02-02,402.1,405.9,397.5,401.85
2004-02-03,402.65,405.8,400.95,401.75
2004-02-04,402.55,402.55,397.4,399.6
2004-02-05,400.3,401.8,398.3,399.3
2004-02-06,399.6,402.3,388.85,396.4
2004-02-09,397,407.2,397,406.7
2004-02-10,407.6,412.45,407.6,408.35
2004-02-11,408.65,408.65,401.55,406.4
2004-02-12,406.8,411.6,406.8,411.4
2004-02-13,412.4,419.3,408.4,412.1
2004-02-16,413.1,417.9,407,410.7
2004-02-17,411.1,414.2,410.4,413.7
2004-02-18,414.6,417.5,412.5,413.7
2004-02-19,414.1,414.1,408.5,410.2
2004-02-20,410.6,419.55,404.65,408.25
2004-02-23,409.25,409.25,398.65,399.85
2004-02-24,400.45,401.65,398.3,401.45
2004-02-25,402.35,410.85,400.25,403.4
2004-02-26,403.5,403.5,390.55,395.05
2004-03-01,395.65,403.9,395.65,400
2004-03-02,400.7,401.3,393.15,395.75
2004-03-03,396.75,396.75,386.05,390.5
2004-03-04,391.4,394,390.5,392
2004-03-05,392.4,399.65,390.7,399.25
2004-03-08,399.25,400.65,398.15,399.85
2004-03-09,400.25,403.4,397.55,401.5
2004-03-10,401.8,403.25,397.65,400.25
2004-03-11,400.65,402.8,398.5,402.3
2004-03-12,403.1,406.5,400.25,400.75
2004-03-15,401.25,401.25,396.7,399
2004-03-16,399.4,404.6,399.4,402.5
2004-03-17,403,403.15,397.7,402.75
2004-03-18,403.55,413.85,403.55,410.75
2004-03-19,410.85,412.9,408.4,412
2004-03-22,412.1,419.05,412.1,417.65
2004-03-23,418.25,418.25,411.05,415.2
2004-03-24,415.6,419.6,415.1,417.6
2004-03-25,418.3,418.3,414.7,416.1
2004-03-26,416.3,423.3,416.3,421.5
2004-03-29,422.4,425.9,420.65,421.25
